Invoice_Date,Invoice_No,Customer_Id,Gender,Age,Shopping_Mall,Category,Quantity,Price,Payment_Method,Sales_Amount
2023-01-04,I100863,C302400,Male,35,Emaar Square Mall,Food & Beverage,2,10.46,Cash,20.92
2022-02-10,I100865,C234663,Female,44,Istinye Park,Cosmetics,3,121.98,Cash,365.94
2021-08-16,I100866,C265260,Female,54,Metrocity,Food & Beverage,3,15.69,Cash,47.07
2023-03-02,I100870,C236060,Male,46,Metrocity,Books,2,30.3,Cash,60.6
2021-09-02,I100875,C232349,Female,20,Mall of Istanbul,Toys,2,71.68,Cash,143.36
2021-01-13,I100880,C217725,Female,39,Metropol AVM,Shoes,3,1800.51,Cash,5401.53
2021-05-06,I100881,C332806,Male,32,Kanyon,Souvenir,1,11.73,Debit Card,11.73
2023-02-15,I100884,C729531,Female,37,Metrocity,Souvenir,1,11.73,Cash,11.73
2021-09-01,I100885,C102033,Male,38,Mall of Istanbul,Books,5,75.75,Cash,378.75
2021-12-19,I100886,C676444,Female,41,Metrocity,Cosmetics,5,203.3,Cash,1016.5
2022-10-05,I100897,C402407,Male,61,Kanyon,Shoes,4,2400.68,Credit Card,9602.72
2022-06-23,I100899,C256232,Male,30,Kanyon,Clothing,5,1500.4,Cash,7502.0
2021-08-22,I100900,C221280,Male,20,Viaport Outlet,Food & Beverage,5,26.15,Cash,130.75
2022-06-17,I100901,C178198,Female,41,Kanyon,Clothing,1,300.08,Debit Card,300.08
2021-12-20,I100903,C702152,Female,21,Metrocity,Clothing,3,900.24,Debit Card,2700.7200000000003
2022-12-23,I100904,C138573,Male,32,Kanyon,Food & Beverage,5,26.15,Debit Card,130.75
2021-08-29,I100911,C330379,Female,18,Metrocity,Technology,1,1050.0,Credit Card,1050.0
2022-08-26,I100913,C229817,Female,41,Viaport Outlet,Shoes,4,2400.68,Cash,9602.72
2022-09-17,I100914,C299493,Female,22,Kanyon,Food & Beverage,1,5.23,Credit Card,5.23
2021-05-04,I100919,C189282,Female,31,Kanyon,Cosmetics,1,40.66,Credit Card,40.66
2021-08-25,I100921,C323178,Female,53,Metrocity,Cosmetics,4,162.64,Credit Card,650.56
2021-12-19,I100922,C185007,Female,31,Mall of Istanbul,Cosmetics,3,121.98,Cash,365.94
2022-04-08,I100923,C139812,Female,41,Istinye Park,Food & Beverage,1,5.23,Credit Card,5.23
2021-02-12,I100929,C224506,Male,59,Mall of Istanbul,Cosmetics,1,40.66,Credit Card,40.66
2022-10-28,I100932,C204475,Male,43,Mall of Istanbul,Clothing,2,600.16,Cash,1200.32
2021-06-21,I100936,C331442,Female,35,Mall of Istanbul,Clothing,1,300.08,Debit Card,300.08
2022-02-25,I100953,C250015,Female,46,Istinye Park,Shoes,4,2400.68,Cash,9602.72
2023-01-31,I100960,C156642,Female,57,Kanyon,Books,3,45.45,Cash,136.35000000000002
2022-04-27,I100961,C157517,Female,47,Forum Istanbul,Clothing,2,600.16,Cash,1200.32
2021-06-17,I100963,C500323,Female,35,Cevahir AVM,Books,1,15.15,Debit Card,15.15
2021-07-19,I100964,C253827,Male,29,Mall of Istanbul,Cosmetics,4,162.64,Cash,650.56
2021-06-25,I100965,C336119,Female,63,Emaar Square Mall,Shoes,4,2400.68,Cash,9602.72
2021-06-09,I100969,C242347,Male,51,Istinye Park,Clothing,1,300.08,Credit Card,300.08
2022-09-05,I100977,C221903,Female,27,Metrocity,Toys,3,107.52,Debit Card,322.56
2022-06-18,I100978,C172330,Female,24,Metrocity,Cosmetics,5,203.3,Cash,1016.5
2023-01-29,I100981,C116368,Female,33,Metropol AVM,Clothing,2,600.16,Credit Card,1200.32
2022-05-29,I100983,C203462,Female,67,Zorlu Center,Clothing,1,300.08,Credit Card,300.08
2022-09-27,I100988,C202289,Male,37,Istinye Park,Clothing,2,600.16,Cash,1200.32
2021-03-07,I100991,C326660,Male,29,Metropol AVM,Shoes,5,3000.85,Debit Card,15004.25
2021-09-10,I100998,C253884,Male,24,Kanyon,Toys,3,107.52,Debit Card,322.56
2022-04-09,I101008,C314812,Male,62,Istinye Park,Shoes,3,1800.51,Cash,5401.53
2022-03-07,I101010,C766878,Female,56,Emaar Square Mall,Clothing,2,600.16,Debit Card,1200.32
2022-07-24,I101017,C124932,Female,40,Mall of Istanbul,Shoes,5,3000.85,Cash,15004.25
2022-12-20,I101018,C266367,Female,26,Forum Istanbul,Food & Beverage,1,5.23,Debit Card,5.23
2021-09-21,I101022,C237146,Female,25,Kanyon,Toys,3,107.52,Credit Card,322.56
2021-11-18,I101031,C215753,Female,52,Metropol AVM,Cosmetics,4,162.64,Credit Card,650.56
2022-02-26,I101034,C722304,Male,19,Metrocity,Toys,5,179.2,Cash,896.0
2021-09-07,I101037,C216533,Female,30,Forum Istanbul,Souvenir,2,23.46,Cash,46.92
2021-07-02,I101038,C144914,Female,42,Cevahir AVM,Technology,2,2100.0,Debit Card,4200.0
2022-12-01,I101043,C289681,Female,32,Cevahir AVM,Clothing,1,300.08,Credit Card,300.08
2022-09-06,I101048,C186345,Male,19,Metrocity,Clothing,2,600.16,Cash,1200.32
2021-06-13,I101051,C722098,Male,59,Mall of Istanbul,Shoes,3,1800.51,Credit Card,5401.53
2022-06-25,I101052,C844541,Male,66,Kanyon,Technology,3,3150.0,Debit Card,9450.0
2021-08-25,I101059,C236719,Female,44,Mall of Istanbul,Clothing,5,1500.4,Cash,7502.0
2021-11-16,I101060,C131806,Female,54,Metrocity,Clothing,2,600.16,Credit Card,1200.32
2022-04-21,I101070,C330130,Female,18,Kanyon,Technology,1,1050.0,Credit Card,1050.0
2021-02-04,I101083,C165321,Female,57,Kanyon,Clothing,3,900.24,Debit Card,2700.7200000000003
2022-10-18,I101084,C943266,Female,26,Kanyon,Food & Beverage,1,5.23,Cash,5.23
2022-02-12,I101086,C168165,Female,45,Kanyon,Shoes,4,2400.68,Debit Card,9602.72
2021-01-01,I101088,C824542,Female,28,Kanyon,Toys,5,179.2,Debit Card,896.0
2021-05-06,I101089,C392188,Male,39,Mall of Istanbul,Clothing,5,1500.4,Credit Card,7502.0
2021-07-05,I101093,C301696,Female,43,Mall of Istanbul,Clothing,4,1200.32,Cash,4801.28
2021-10-06,I101103,C194266,Female,45,Forum Istanbul,Shoes,4,2400.68,Cash,9602.72
2021-04-12,I101113,C315161,Female,64,Forum Istanbul,Shoes,3,1800.51,Cash,5401.53
2021-08-01,I101115,C540954,Female,30,Metrocity,Cosmetics,4,162.64,Credit Card,650.56
2022-09-10,I101130,C298295,Male,45,Kanyon,Food & Beverage,3,15.69,Cash,47.07
2022-08-22,I101131,C329519,Female,22,Metropol AVM,Cosmetics,5,203.3,Credit Card,1016.5
2022-01-22,I101133,C270664,Female,63,Kanyon,Clothing,2,600.16,Cash,1200.32
2021-01-13,I101135,C689947,Male,48,Kanyon,Clothing,5,1500.4,Credit Card,7502.0
2022-07-26,I101140,C122069,Female,20,Forum Istanbul,Clothing,5,1500.4,Credit Card,7502.0
2022-02-25,I101143,C293655,Male,46,Mall of Istanbul,Souvenir,5,58.65,Debit Card,293.25
2022-12-25,I101146,C303865,Male,26,Viaport Outlet,Food & Beverage,2,10.46,Credit Card,20.92
2022-04-21,I101148,C680169,Female,26,Cevahir AVM,Cosmetics,4,162.64,Cash,650.56
2021-11-12,I101152,C276049,Male,30,Kanyon,Clothing,3,900.24,Cash,2700.7200000000003
2021-07-05,I101154,C453116,Male,61,Metrocity,Clothing,4,1200.32,Credit Card,4801.28
2022-06-08,I101155,C114131,Female,58,Metropol AVM,Clothing,5,1500.4,Cash,7502.0
2021-12-07,I101156,C251408,Female,63,Zorlu Center,Clothing,2,600.16,Cash,1200.32
2022-08-21,I101165,C325003,Female,34,Kanyon,Clothing,1,300.08,Debit Card,300.08
2022-01-31,I101167,C492992,Female,39,Istinye Park,Food & Beverage,5,26.15,Credit Card,130.75
2021-09-23,I101171,C786797,Female,64,Mall of Istanbul,Clothing,3,900.24,Cash,2700.7200000000003
2021-06-17,I101176,C195529,Female,31,Istinye Park,Food & Beverage,1,5.23,Cash,5.23
2022-12-22,I101181,C167199,Male,25,Istinye Park,Food & Beverage,1,5.23,Cash,5.23
2022-03-10,I101183,C274709,Female,41,Metropol AVM,Cosmetics,1,40.66,Debit Card,40.66
2022-05-20,I101185,C269338,Female,60,Istinye Park,Cosmetics,3,121.98,Credit Card,365.94
2022-05-11,I101189,C301407,Male,68,Metrocity,Souvenir,2,23.46,Cash,46.92
2021-04-02,I101190,C115198,Female,66,Istinye Park,Food & Beverage,1,5.23,Credit Card,5.23
2021-11-15,I101192,C298571,Male,66,Forum Istanbul,Toys,5,179.2,Cash,896.0
2021-05-04,I101193,C298074,Female,69,Viaport Outlet,Food & Beverage,5,26.15,Credit Card,130.75
2022-06-20,I101201,C296680,Male,51,Forum Istanbul,Cosmetics,2,81.32,Credit Card,162.64
2022-08-06,I101204,C147656,Female,42,Mall of Istanbul,Books,4,60.6,Cash,242.4
2022-07-04,I101210,C316485,Female,20,Zorlu Center,Clothing,5,1500.4,Credit Card,7502.0
2021-03-11,I101214,C229296,Female,40,Viaport Outlet,Clothing,2,600.16,Credit Card,1200.32
2022-04-30,I101219,C296170,Female,52,Kanyon,Books,1,15.15,Credit Card,15.15
2022-10-06,I101220,C322664,Male,67,Metropol AVM,Souvenir,4,46.92,Cash,187.68
2022-07-05,I101229,C256902,Female,19,Kanyon,Food & Beverage,3,15.69,Cash,47.07
2021-02-10,I101237,C239679,Female,65,Mall of Istanbul,Clothing,3,900.24,Credit Card,2700.7200000000003
2021-03-14,I101239,C362001,Female,25,Metrocity,Technology,2,2100.0,Credit Card,4200.0
2021-02-25,I101247,C178321,Male,35,Mall of Istanbul,Clothing,3,900.24,Credit Card,2700.7200000000003
2021-01-21,I101252,C998123,Female,23,Forum Istanbul,Toys,2,71.68,Credit Card,143.36
2021-12-11,I101255,C164171,Female,66,Cevahir AVM,Food & Beverage,2,10.46,Cash,20.92
2022-06-26,I101256,C129775,Male,50,Mall of Istanbul,Clothing,2,600.16,Credit Card,1200.32
2022-12-12,I101263,C268120,Male,69,Mall of Istanbul,Food & Beverage,4,20.92,Credit Card,83.68
2022-06-22,I101279,C237894,Female,48,Metropol AVM,Technology,3,3150.0,Cash,9450.0
2022-03-26,I101280,C663744,Female,39,Mall of Istanbul,Clothing,2,600.16,Credit Card,1200.32
2022-03-02,I101281,C177781,Male,50,Emaar Square Mall,Clothing,4,1200.32,Debit Card,4801.28
2022-06-30,I101282,C317379,Female,50,Viaport Outlet,Clothing,3,900.24,Cash,2700.7200000000003
2022-06-19,I101283,C294350,Female,48,Metrocity,Food & Beverage,1,5.23,Credit Card,5.23
2022-07-24,I101288,C476777,Male,36,Kanyon,Food & Beverage,1,5.23,Cash,5.23
2023-02-13,I101290,C208569,Female,31,Mall of Istanbul,Souvenir,4,46.92,Credit Card,187.68
2023-01-14,I101296,C132787,Female,41,Istinye Park,Cosmetics,2,81.32,Debit Card,162.64
2022-12-12,I101301,C211329,Male,39,Kanyon,Food & Beverage,5,26.15,Credit Card,130.75
2022-03-07,I101305,C131548,Female,66,Forum Istanbul,Toys,3,107.52,Cash,322.56
2022-05-21,I101306,C162468,Female,42,Kanyon,Clothing,3,900.24,Debit Card,2700.7200000000003
2021-03-12,I101308,C551127,Male,18,Mall of Istanbul,Shoes,2,1200.34,Credit Card,2400.68
2021-09-29,I101312,C261678,Male,50,Mall of Istanbul,Clothing,5,1500.4,Cash,7502.0
2021-02-09,I101313,C463777,Female,62,Kanyon,Souvenir,1,11.73,Credit Card,11.73
2022-05-01,I101314,C995203,Male,20,Kanyon,Food & Beverage,3,15.69,Cash,47.07
2022-06-24,I101316,C100544,Female,40,Metrocity,Cosmetics,3,121.98,Debit Card,365.94
2021-03-06,I101318,C156439,Female,27,Metrocity,Clothing,1,300.08,Debit Card,300.08
2022-04-12,I101320,C264902,Male,18,Mall of Istanbul,Books,3,45.45,Cash,136.35000000000002
2021-02-25,I101325,C101956,Female,27,Mall of Istanbul,Souvenir,1,11.73,Cash,11.73
2022-07-24,I101328,C468550,Male,52,Viaport Outlet,Clothing,2,600.16,Cash,1200.32
2021-04-21,I101339,C162091,Female,51,Forum Istanbul,Clothing,4,1200.32,Credit Card,4801.28
2021-06-02,I101343,C180911,Female,50,Viaport Outlet,Toys,4,143.36,Debit Card,573.44
2022-09-05,I101344,C107378,Male,54,Kanyon,Shoes,4,2400.68,Credit Card,9602.72
2021-09-26,I101347,C280063,Female,58,Kanyon,Toys,2,71.68,Credit Card,143.36
2022-08-31,I101348,C126235,Female,67,Mall of Istanbul,Clothing,4,1200.32,Credit Card,4801.28
2021-06-10,I101351,C726291,Female,52,Viaport Outlet,Cosmetics,4,162.64,Cash,650.56
2021-01-22,I101352,C548721,Female,26,Metropol AVM,Cosmetics,2,81.32,Cash,162.64
2022-03-25,I101353,C246402,Female,24,Istinye Park,Cosmetics,2,81.32,Debit Card,162.64
2022-09-12,I101354,C235189,Female,65,Emaar Square Mall,Cosmetics,2,81.32,Debit Card,162.64
2022-03-23,I101356,C227436,Male,38,Metrocity,Cosmetics,1,40.66,Cash,40.66
2021-12-08,I101359,C269676,Male,42,Metropol AVM,Shoes,3,1800.51,Cash,5401.53
2021-07-11,I101360,C540352,Female,39,Mall of Istanbul,Shoes,5,3000.85,Credit Card,15004.25
2021-05-29,I101361,C184579,Male,39,Istinye Park,Clothing,4,1200.32,Cash,4801.28
2022-11-26,I101363,C182070,Male,18,Metrocity,Clothing,2,600.16,Credit Card,1200.32
2021-10-19,I101366,C927671,Female,47,Kanyon,Clothing,2,600.16,Credit Card,1200.32
2021-02-07,I101368,C236364,Male,60,Istinye Park,Books,4,60.6,Credit Card,242.4
2021-10-22,I101370,C313925,Female,59,Kanyon,Toys,5,179.2,Credit Card,896.0
2021-06-05,I101372,C180019,Female,22,Forum Istanbul,Toys,5,179.2,Credit Card,896.0
2021-12-30,I101378,C241757,Female,47,Metrocity,Books,3,45.45,Cash,136.35000000000002
2023-01-16,I101379,C275478,Female,61,Kanyon,Clothing,1,300.08,Cash,300.08
2022-04-25,I101383,C151482,Female,29,Metrocity,Cosmetics,5,203.3,Credit Card,1016.5
2021-09-08,I101390,C314514,Female,35,Mall of Istanbul,Cosmetics,3,121.98,Cash,365.94
2022-07-31,I101393,C109321,Female,55,Kanyon,Food & Beverage,3,15.69,Debit Card,47.07
2022-06-07,I101394,C321439,Female,24,Metropol AVM,Books,1,15.15,Cash,15.15
2022-09-14,I101398,C152504,Female,27,Mall of Istanbul,Cosmetics,2,81.32,Credit Card,162.64
2022-07-16,I101407,C323409,Female,32,Viaport Outlet,Clothing,5,1500.4,Cash,7502.0
2022-11-10,I101409,C431191,Female,21,Kanyon,Clothing,3,900.24,Debit Card,2700.7200000000003
2022-06-13,I101410,C177708,Female,63,Istinye Park,Clothing,3,900.24,Cash,2700.7200000000003
2021-08-12,I101414,C104129,Female,20,Metrocity,Clothing,4,1200.32,Cash,4801.28
2021-02-27,I101418,C127683,Female,50,Emaar Square Mall,Clothing,3,900.24,Credit Card,2700.7200000000003
2021-03-11,I101419,C502529,Male,54,Istinye Park,Toys,2,71.68,Credit Card,143.36
2023-02-03,I101423,C666388,Male,52,Viaport Outlet,Books,3,45.45,Cash,136.35000000000002
2021-04-29,I101426,C262766,Female,67,Kanyon,Cosmetics,3,121.98,Cash,365.94
2021-07-08,I101428,C197332,Female,21,Mall of Istanbul,Clothing,5,1500.4,Debit Card,7502.0
2021-04-17,I101429,C148693,Female,50,Mall of Istanbul,Books,4,60.6,Credit Card,242.4
2022-08-10,I101433,C208860,Male,40,Mall of Istanbul,Food & Beverage,3,15.69,Credit Card,47.07
2021-11-29,I101434,C310631,Male,30,Mall of Istanbul,Books,5,75.75,Cash,378.75
2022-08-04,I101435,C245633,Female,29,Metropol AVM,Toys,2,71.68,Credit Card,143.36
2021-09-05,I101442,C837574,Female,29,Mall of Istanbul,Cosmetics,4,162.64,Credit Card,650.56
2021-12-17,I101444,C335486,Female,51,Emaar Square Mall,Souvenir,5,58.65,Debit Card,293.25
2022-05-02,I101445,C171342,Female,18,Kanyon,Cosmetics,4,162.64,Credit Card,650.56
2021-12-05,I101449,C220137,Male,33,Metrocity,Cosmetics,4,162.64,Credit Card,650.56
2021-10-15,I101452,C231594,Male,45,Emaar Square Mall,Clothing,2,600.16,Credit Card,1200.32
2021-04-09,I101453,C666613,Female,65,Kanyon,Cosmetics,1,40.66,Debit Card,40.66
2022-04-20,I101454,C118691,Female,53,Istinye Park,Clothing,3,900.24,Cash,2700.7200000000003
2022-02-28,I101455,C154531,Male,69,Kanyon,Technology,3,3150.0,Cash,9450.0
2022-12-26,I101456,C283434,Male,36,Kanyon,Technology,4,4200.0,Credit Card,16800.0
2022-07-21,I101458,C113888,Female,35,Metrocity,Clothing,1,300.08,Cash,300.08
2022-01-11,I101460,C247762,Female,45,Zorlu Center,Clothing,5,1500.4,Cash,7502.0
2021-06-16,I101465,C250819,Female,23,Metrocity,Clothing,2,600.16,Credit Card,1200.32
2022-09-29,I101466,C314331,Female,36,Emaar Square Mall,Clothing,2,600.16,Cash,1200.32
2022-07-04,I101467,C155383,Female,54,Metropol AVM,Toys,4,143.36,Cash,573.44
2021-07-06,I101472,C216194,Female,45,Metrocity,Clothing,4,1200.32,Cash,4801.28
2021-08-04,I101475,C204569,Female,54,Kanyon,Souvenir,3,35.19,Credit Card,105.57
2022-05-06,I101476,C295108,Female,59,Istinye Park,Toys,2,71.68,Cash,143.36
2023-01-15,I101480,C145217,Female,29,Metrocity,Books,1,15.15,Credit Card,15.15
2022-01-14,I101483,C670088,Female,54,Viaport Outlet,Books,2,30.3,Cash,60.6
2022-03-14,I101489,C287411,Male,56,Zorlu Center,Toys,1,35.84,Credit Card,35.84
2021-08-30,I101498,C431849,Female,52,Mall of Istanbul,Clothing,2,600.16,Debit Card,1200.32
2022-06-16,I101499,C208394,Male,52,Kanyon,Clothing,4,1200.32,Cash,4801.28
2022-04-23,I101509,C416542,Female,48,Istinye Park,Food & Beverage,2,10.46,Cash,20.92
2021-10-06,I101511,C286261,Male,58,Kanyon,Food & Beverage,4,20.92,Credit Card,83.68
2021-07-30,I101512,C657278,Female,43,Kanyon,Clothing,4,1200.32,Cash,4801.28
2022-04-09,I101518,C107937,Female,37,Mall of Istanbul,Toys,4,143.36,Cash,573.44
2021-03-12,I101520,C260507,Female,32,Kanyon,Clothing,1,300.08,Debit Card,300.08
2022-03-28,I101521,C234258,Male,54,Forum Istanbul,Clothing,5,1500.4,Debit Card,7502.0
2021-10-22,I101525,C616099,Female,69,Zorlu Center,Clothing,3,900.24,Cash,2700.7200000000003
2022-08-18,I101526,C332894,Female,24,Forum Istanbul,Clothing,5,1500.4,Cash,7502.0
2022-05-19,I101528,C149902,Female,60,Zorlu Center,Technology,5,5250.0,Cash,26250.0
2021-01-17,I101529,C203227,Female,20,Metrocity,Toys,5,179.2,Debit Card,896.0
2022-07-01,I101532,C128002,Male,56,Cevahir AVM,Toys,3,107.52,Cash,322.56
2023-03-01,I101535,C219503,Female,39,Istinye Park,Cosmetics,4,162.64,Credit Card,650.56
2022-12-07,I101536,C323102,Female,66,Emaar Square Mall,Toys,2,71.68,Credit Card,143.36
2021-11-06,I101537,C168070,Female,26,Cevahir AVM,Souvenir,1,11.73,Credit Card,11.73
2021-12-13,I101541,C210572,Female,58,Istinye Park,Clothing,3,900.24,Debit Card,2700.7200000000003
2021-02-13,I101544,C208879,Female,48,Metrocity,Cosmetics,2,81.32,Credit Card,162.64
2023-02-18,I101546,C121708,Female,45,Metrocity,Shoes,2,1200.34,Credit Card,2400.68
2021-07-20,I101549,C311614,Female,45,Zorlu Center,Toys,3,107.52,Debit Card,322.56
2021-12-27,I101551,C164448,Female,45,Metrocity,Clothing,2,600.16,Debit Card,1200.32
2021-08-01,I101554,C273482,Female,41,Emaar Square Mall,Clothing,2,600.16,Cash,1200.32
2022-06-05,I101555,C758873,Female,25,Kanyon,Cosmetics,5,203.3,Debit Card,1016.5
2022-07-14,I101569,C148240,Male,21,Emaar Square Mall,Toys,2,71.68,Credit Card,143.36
2022-11-06,I101572,C210353,Female,50,Metropol AVM,Clothing,4,1200.32,Cash,4801.28
2022-07-28,I101573,C150669,Female,57,Cevahir AVM,Cosmetics,4,162.64,Cash,650.56
2023-02-02,I101574,C178897,Female,32,Kanyon,Food & Beverage,2,10.46,Credit Card,20.92
2021-08-12,I101576,C262719,Male,58,Kanyon,Clothing,1,300.08,Debit Card,300.08
2023-03-04,I101578,C302346,Female,61,Metrocity,Books,3,45.45,Cash,136.35000000000002
2021-04-03,I101580,C266174,Male,47,Kanyon,Clothing,4,1200.32,Debit Card,4801.28
2022-09-26,I101585,C157226,Female,65,Mall of Istanbul,Books,3,45.45,Credit Card,136.35000000000002
2022-01-11,I101587,C434876,Female,53,Metropol AVM,Technology,5,5250.0,Cash,26250.0
2021-05-17,I101588,C769285,Female,63,Kanyon,Clothing,3,900.24,Cash,2700.7200000000003
2021-10-25,I101592,C228966,Female,54,Kanyon,Books,1,15.15,Credit Card,15.15
2021-08-08,I101594,C117752,Female,50,Cevahir AVM,Shoes,3,1800.51,Cash,5401.53
2021-08-30,I101596,C309263,Female,43,Kanyon,Books,5,75.75,Cash,378.75
2021-07-30,I101598,C338372,Female,59,Metrocity,Cosmetics,2,81.32,Credit Card,162.64
2021-10-05,I101603,C309591,Male,67,Kanyon,Toys,2,71.68,Cash,143.36
2023-01-25,I101605,C756859,Female,30,Mall of Istanbul,Clothing,2,600.16,Cash,1200.32
2021-11-28,I101606,C279630,Male,25,Mall of Istanbul,Clothing,1,300.08,Cash,300.08
2022-12-28,I101612,C185174,Male,39,Metrocity,Toys,3,107.52,Credit Card,322.56
2021-01-10,I101618,C203219,Male,24,Kanyon,Clothing,1,300.08,Cash,300.08
2021-08-12,I101620,C104200,Female,69,Kanyon,Clothing,4,1200.32,Debit Card,4801.28
2022-03-19,I101621,C325188,Female,18,Kanyon,Souvenir,4,46.92,Cash,187.68
2021-10-15,I101624,C115743,Male,62,Kanyon,Cosmetics,3,121.98,Cash,365.94
2022-08-26,I101627,C144374,Male,59,Zorlu Center,Food & Beverage,2,10.46,Debit Card,20.92
2021-09-25,I101629,C102585,Male,41,Mall of Istanbul,Cosmetics,3,121.98,Cash,365.94
2022-03-11,I101634,C318714,Female,19,Metrocity,Clothing,1,300.08,Debit Card,300.08
2022-06-03,I101635,C695700,Female,18,Forum Istanbul,Toys,5,179.2,Cash,896.0
2022-07-22,I101638,C217867,Female,27,Metrocity,Technology,2,2100.0,Cash,4200.0
2021-12-06,I101641,C483550,Male,37,Cevahir AVM,Toys,3,107.52,Credit Card,322.56
2021-10-22,I101642,C296856,Female,39,Mall of Istanbul,Clothing,4,1200.32,Debit Card,4801.28
2022-11-10,I101645,C683241,Female,63,Metrocity,Clothing,4,1200.32,Credit Card,4801.28
2021-11-12,I101649,C801987,Male,41,Metropol AVM,Technology,3,3150.0,Cash,9450.0
2021-04-10,I101653,C185129,Female,68,Kanyon,Souvenir,2,23.46,Cash,46.92
2021-09-18,I101658,C254846,Female,63,Mall of Istanbul,Cosmetics,1,40.66,Credit Card,40.66
2022-11-29,I101659,C197249,Female,67,Viaport Outlet,Shoes,5,3000.85,Cash,15004.25
2022-08-06,I101661,C156543,Female,45,Emaar Square Mall,Clothing,4,1200.32,Cash,4801.28
2022-09-14,I101667,C142998,Female,41,Metrocity,Souvenir,5,58.65,Credit Card,293.25
2022-08-01,I101669,C308898,Male,32,Viaport Outlet,Toys,3,107.52,Credit Card,322.56
2021-02-02,I101670,C584201,Female,34,Metropol AVM,Clothing,1,300.08,Cash,300.08
2021-01-23,I101672,C976493,Male,21,Metrocity,Books,2,30.3,Credit Card,60.6
2021-06-12,I101674,C284838,Male,22,Viaport Outlet,Cosmetics,1,40.66,Credit Card,40.66
2022-10-06,I101675,C302289,Female,20,Metrocity,Cosmetics,3,121.98,Debit Card,365.94
2023-02-10,I101676,C179567,Female,39,Kanyon,Clothing,2,600.16,Cash,1200.32
2021-01-23,I101677,C518156,Female,22,Cevahir AVM,Books,5,75.75,Credit Card,378.75
2022-12-07,I101682,C201671,Female,46,Cevahir AVM,Clothing,4,1200.32,Cash,4801.28
2022-08-28,I101684,C280909,Female,25,Mall of Istanbul,Souvenir,5,58.65,Credit Card,293.25
2021-12-03,I101686,C520399,Female,30,Istinye Park,Clothing,3,900.24,Debit Card,2700.7200000000003
2021-03-05,I101691,C322262,Male,67,Mall of Istanbul,Souvenir,4,46.92,Cash,187.68
2022-03-04,I101700,C156564,Male,56,Istinye Park,Cosmetics,2,81.32,Credit Card,162.64
2022-11-01,I101703,C113813,Female,65,Mall of Istanbul,Cosmetics,1,40.66,Credit Card,40.66
2021-05-10,I101704,C568729,Female,22,Kanyon,Toys,3,107.52,Credit Card,322.56
